call_id,date,exchange,q,ticker,word_count,total_dynamic_capability_keywords,sensing_count,sensing_per_1000_words,seizing_count,seizing_per_1000_words,transforming_count,transforming_per_1000_words,total_dynamic_capability_keywords_per_1000_words,keyword_sense_count,keyword_senses_count,keyword_sensed_count,keyword_sensing_count,keyword_shape_count,keyword_shaped_count,keyword_shaping_count,keyword_seize_count,keyword_seized_count,keyword_seizing_count,keyword_invest_count,keyword_investing_count,keyword_invested_count,keyword_transform_count,keyword_transforming_count,keyword_transformed_count,keyword_reconfigure_count,keyword_reconfigured_count,keyword_reconfiguring_count,keyword_redeployment_count,keyword_redeploy_count,keyword_redeployed_count,keyword_redesign_count,keyword_redesigned_count,keyword_redesigning_count,keyword_revamping_count,keyword_revamped_count,keyword_revamp_count
419,2021-02-25 08:00:00,NASDAQ,2020-Q4,IDSY,5830,6,3,0.5145797598627787,3,0.5145797598627787,0,0.0,1.0291595197255574,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,2021-02-18 09:30:00,NYSE,2020-Q4,GEL,6632,3,3,0.45235223160434257,0,0.0,0,0.0,0.45235223160434257,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,2020-04-23 08:00:00,NYSE,2020-Q1,DFS,8440,4,4,0.47393364928909953,0,0.0,0,0.0,0.47393364928909953,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,2021-02-09 08:00:00,NYSE,2020-Q4,IT,8919,5,2,0.22424038569346338,3,0.3363605785401951,0,0.0,0.5606009642336585,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,2020-04-29 18:30:00,NASDAQ,2020-Q1,TSLA,9189,7,3,0.32647730982696704,4,0.4353030797692894,0,0.0,0.7617803895962564,3,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,2021-02-02 16:30:00,NASDAQ,2020-Q4,TENB,9296,9,4,0.43029259896729777,5,0.5378657487091222,0,0.0,0.96815834767642,3,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,2021-09-22 08:00:00,NYSE,2021-Q2,GOTU,3505,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,2022-08-10 02:00:00,NYSE,2023-Q1,HMC,5716,1,1,0.1749475157452764,0,0.0,0,0.0,0.1749475157452764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,2019-10-31 11:00:00,NYSE,2019-Q3,BALL,11819,16,5,0.42304763516371946,11,0.9307047973601827,0,0.0,1.3537524325239023,4,0,0,0,0,0,1,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,2019-10-18 08:30:00,NASDAQ,2019-Q2,SIFY,4185,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,2021-05-07 10:00:00,NASDAQ,2021-Q2,GEOS,6119,6,4,0.6537015852263441,2,0.32685079261317207,0,0.0,0.9805523778395162,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,2021-04-24 11:30:00,NYSE,2021-Q2,DHI,10813,2,1,0.09248127254231019,1,0.09248127254231019,0,0.0,0.18496254508462037,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,2022-11-03 08:30:00,NYSE,2022-Q4,JCI,9331,6,1,0.10716964955524595,4,0.4286785982209838,1,0.10716964955524595,0.6430178973314757,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,2019-11-07 11:00:00,NYSE,2019-Q3,EEX,8095,7,5,0.6176652254478073,2,0.2470660901791229,0,0.0,0.8647313156269302,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,2020-07-29 08:00:00,NYSE,2020-Q2,GE,10527,4,2,0.18998765080269783,0,0.0,2,0.18998765080269783,0.37997530160539567,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
434,2021-11-09 08:00:00,NYSE,2021-Q3,PLTR,8383,15,2,0.23857807467493738,10,1.192890373374687,3,0.35786711201240606,1.7893355600620304,1,0,0,1,0,0,0,0,0,0,5,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
435,2020-07-22 09:00:00,NYSE,2020-Q2,HCA,9193,6,4,0.4351136734471881,2,0.21755683672359405,0,0.0,0.652670510170782,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,2019-08-28 16:30:00,NYSE,2020-Q1,HRB,6558,4,1,0.15248551387618176,3,0.4574565416285453,0,0.0,0.609942055504727,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,2019-12-02 17:00:00,NASDAQ,2019-Q3,COUP,9527,8,5,0.524824183898394,3,0.3148945103390364,0,0.0,0.8397186942374305,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,2021-08-11 17:00:00,NASDAQ,2021-Q2,FTHM,11093,8,7,0.631028576579825,1,0.09014693951140358,0,0.0,0.7211755160912287,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,2021-04-29 16:30:00,NASDAQ,2021-Q1,GSHD,5718,5,0,0.0,5,0.8744316194473593,0,0.0,0.8744316194473593,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,2021-08-18 08:00:00,OTC,2021-Q2,TCEHY,10395,7,2,0.1924001924001924,3,0.2886002886002886,2,0.1924001924001924,0.6734006734006734,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
441,2021-04-28 16:30:00,NASDAQ,2021-Q1,TWOU,8085,2,2,0.24737167594310452,0,0.0,0,0.0,0.24737167594310452,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,2021-05-04 09:00:00,NYSE,2021-Q1,RACE,6871,1,0,0.0,1,0.14553922282055012,0,0.0,0.14553922282055012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,2021-07-20 08:00:00,NYSE,2021-Q2,PPG,8787,3,3,0.3414134516899966,0,0.0,0,0.0,0.3414134516899966,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,2021-11-22 17:15:00,NASDAQ,2022-Q3,URBN,7497,4,2,0.26677337601707346,2,0.26677337601707346,0,0.0,0.5335467520341469,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,2021-08-05 16:30:00,NYSE,2021-Q2,AL,10018,4,4,0.3992812936713915,0,0.0,0,0.0,0.3992812936713915,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,2021-05-10 17:00:00,NYSE,2021-Q1,TREX,8006,3,2,0.2498126405196103,1,0.12490632025980515,0,0.0,0.37471896077941547,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,2021-10-28 10:00:00,NASDAQ,2021-Q3,ILPT,2879,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,2021-03-16 17:00:00,NASDAQ,2020-Q4,ORGO,6589,3,1,0.15176809834572774,2,0.3035361966914555,0,0.0,0.45530429503718317,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,2020-02-05 17:00:00,NASDAQ,2020-Q2,PTON,9145,7,2,0.21869874248223073,5,0.5467468562055768,0,0.0,0.7654455986878076,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,2021-04-28 17:00:00,NASDAQ,2021-Q1,ATOM,6568,3,3,0.45676004872107184,0,0.0,0,0.0,0.45676004872107184,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,2020-08-07 08:30:00,NASDAQ,2020-Q2,ALTR,7701,12,6,0.7791195948578107,5,0.6492663290481755,1,0.1298532658096351,1.5582391897156214,6,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,2021-04-22 09:00:00,NYSE,2021-Q1,BX,9452,12,3,0.31739314430808296,9,0.9521794329242488,0,0.0,1.2695725772323319,3,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,2021-04-26 16:30:00,NYSE,2021-Q1,CNI,10405,3,2,0.19221528111484862,1,0.09610764055742431,0,0.0,0.2883229216722729,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,2021-04-22 18:00:00,NASDAQ,2021-Q1,SIVB,8294,19,7,0.8439836026042923,12,1.4468290330359297,0,0.0,2.290812635640222,7,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,2021-02-11 17:00:00,NASDAQ,2020-Q4,FROG,9120,6,3,0.3289473684210526,3,0.3289473684210526,0,0.0,0.6578947368421052,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,2022-01-28 08:30:00,NYSE,2021-Q4,X,8364,12,5,0.5978000956480153,3,0.3586800573888092,4,0.47824007651841227,1.4347202295552368,5,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
457,2022-02-17 08:00:00,NYSE,2021-Q4,GFI,11890,10,7,0.5887300252312868,3,0.2523128679562658,0,0.0,0.8410428931875525,6,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,2022-05-10 17:00:00,NYSE,2022-Q1,ONTF,7571,7,3,0.3962488442742042,1,0.1320829480914014,3,0.3962488442742042,0.9245806366398098,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459,2021-02-19 11:00:00,NASDAQ,2020-Q4,HST,8052,15,7,0.8693492300049677,5,0.620963735717834,3,0.37257824143070045,1.8628912071535022,6,0,0,0,1,0,0,0,0,0,4,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
460,2021-03-04 17:00:00,NASDAQ,2021-Q3,SWBI,7029,4,1,0.1422677479015507,3,0.42680324370465217,0,0.0,0.5690709916062028,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,2021-06-02 08:00:00,NYSE,2021-Q1,AAP,10778,14,2,0.18556318426424195,9,0.8350343291890888,3,0.27834477639636296,1.2989422898496938,1,0,0,0,1,0,0,0,0,0,7,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
462,2019-05-08 09:00:00,NASDAQ,2019-Q1,LILA,6971,5,0,0.0,3,0.4303543250609668,2,0.2869028833739779,0.7172572084349448,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
463,2022-11-16 17:00:00,NASDAQ,2023-Q3,NVDA,8260,4,4,0.48426150121065376,0,0.0,0,0.0,0.48426150121065376,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,2019-10-24 11:00:00,NYSE,2019-Q3,SUI,7085,3,2,0.2822865208186309,1,0.14114326040931546,0,0.0,0.4234297812279464,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,2021-04-29 10:00:00,NYSE,2021-Q1,CNX,8910,5,5,0.5611672278338945,0,0.0,0,0.0,0.5611672278338945,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,2021-02-05 07:30:00,NASDAQ,2020-Q4,SNY,7785,5,0,0.0,4,0.5138086062941555,1,0.12845215157353887,0.6422607578676942,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
467,2019-05-09 11:00:00,NASDAQ,2019-Q1,EBIX,7160,6,2,0.27932960893854747,4,0.5586592178770949,0,0.0,0.8379888268156425,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,2021-03-11 17:00:00,NYSE,2020-Q4,EVC,6396,6,5,0.7817385866166354,1,0.15634771732332708,0,0.0,0.9380863039399625,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,2021-02-08 16:30:00,NASDAQ,2021-Q3,TTWO,10434,8,3,0.2875215641173088,5,0.47920260686218136,0,0.0,0.7667241709794901,2,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,2019-10-23 17:00:00,NASDAQ,2020-Q2,XLNX,8340,3,2,0.23980815347721823,1,0.11990407673860912,0,0.0,0.3597122302158273,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,2020-08-05 09:00:00,NYSE,2021-Q1,MOD,7090,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,2020-07-22 18:00:00,NASDAQ,2020-Q2,TSLA,9451,3,3,0.3174267273304412,0,0.0,0,0.0,0.3174267273304412,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,2020-04-22 08:00:00,NASDAQ,2020-Q1,NDAQ,13267,9,4,0.3014999623125047,5,0.3768749528906309,0,0.0,0.6783749152031356,4,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,2020-09-24 16:45:00,NYSE,2021-Q1,AIR,6428,4,4,0.6222775357809583,0,0.0,0,0.0,0.6222775357809583,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,2020-08-13 11:00:00,NYSE,2020-Q2,TK,4204,1,0,0.0,0,0.0,1,0.2378686964795433,0.2378686964795433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
476,2022-09-06 16:30:00,NASDAQ,2023-Q1,CDMO,4926,2,0,0.0,2,0.4060089321965083,0,0.0,0.4060089321965083,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,2021-04-30 08:30:00,NYSE,2021-Q1,AON,7717,6,2,0.2591680704937152,3,0.3887521057405728,1,0.1295840352468576,0.7775042114811456,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
478,2021-05-06 08:00:00,NASDAQ,2021-Q2,EZPW,5150,3,1,0.19417475728155342,2,0.38834951456310685,0,0.0,0.5825242718446603,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,2021-05-11 08:00:00,NASDAQ,2021-Q1,CCEP,23599,22,10,0.4237467689308869,11,0.46612144582397563,1,0.04237467689308869,0.9322428916479513,9,0,0,0,1,0,0,0,0,0,5,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
480,2021-06-30 09:00:00,NYSE,2021-Q4,GIS,8061,8,6,0.744324525493115,2,0.24810817516437164,0,0.0,0.9924327006574866,5,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,2021-02-23 11:00:00,NASDAQ,2021-Q2,CBRL,10175,2,0,0.0,2,0.19656019656019655,0,0.0,0.19656019656019655,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,2021-03-01 11:00:00,NASDAQ,2020-Q4,MIDD,11649,14,2,0.17168855695767876,11,0.9442870632672333,1,0.08584427847883938,1.2018198987037514,2,0,0,0,0,0,0,0,0,0,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,2021-02-08 17:00:00,NASDAQ,2020-Q4,CORT,8651,4,4,0.4623742919893654,0,0.0,0,0.0,0.4623742919893654,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2022-10-14 11:00:00,NYSE,2022-Q3,C,11541,10,3,0.2599428125812321,7,0.6065332293562083,0,0.0,0.8664760419374404,3,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,2021-03-10 17:00:00,NYSE,2021-Q3,ORCL,5688,2,0,0.0,2,0.35161744022503516,0,0.0,0.35161744022503516,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,2020-05-07 11:00:00,NYSE,2020-Q1,CF,9434,3,3,0.31799872800508794,0,0.0,0,0.0,0.31799872800508794,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,2021-05-19 09:00:00,NYSE,2021-Q1,LOW,9889,17,2,0.20224491859642024,12,1.2134695115785215,3,0.30336737789463036,1.7190818080695722,2,0,0,0,0,0,0,0,0,0,7,1,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
488,2022-06-09 10:00:00,NASDAQ,2022-Q2,FCEL,8044,3,0,0.0,3,0.37294878170064644,0,0.0,0.37294878170064644,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,2021-04-27 08:30:00,NASDAQ,2021-Q1,AGNC,6816,5,5,0.7335680751173709,0,0.0,0,0.0,0.7335680751173709,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,2020-08-25 17:00:00,NYSE,2021-Q2,OOMA,7413,7,4,0.5395926075812761,3,0.40469445568595713,0,0.0,0.9442870632672333,3,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,2020-05-27 21:00:00,NYSE,2020-Q1,BEST,7791,6,0,0.0,6,0.7701193685021178,0,0.0,0.7701193685021178,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,2021-05-04 08:00:00,NASDAQ,2021-Q1,INCY,9228,3,3,0.32509752925877766,0,0.0,0,0.0,0.32509752925877766,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,2022-07-28 17:00:00,NASDAQ,2022-Q3,AAPL,8260,9,4,0.48426150121065376,4,0.48426150121065376,1,0.12106537530266344,1.0895883777239708,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
494,2021-07-21 08:30:00,NYSE,2021-Q2,KO,9844,6,0,0.0,6,0.609508329947176,0,0.0,0.609508329947176,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,2019-10-30 16:30:00,NASDAQ,2019-Q3,FOXF,8804,6,4,0.45433893684688775,2,0.22716946842344388,0,0.0,0.6815084052703316,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,2020-01-30 09:00:00,NYSE,2019-Q4,RTN,8069,6,5,0.6196554715578139,1,0.12393109431156277,0,0.0,0.7435865658693765,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,2021-04-29 09:00:00,NYSE,2021-Q1,NOC,8880,12,4,0.45045045045045046,7,0.7882882882882882,1,0.11261261261261261,1.3513513513513513,2,0,0,0,0,0,2,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
498,2019-11-14 17:00:00,NYSE,2019-Q4,DLB,9408,11,10,1.0629251700680273,1,0.10629251700680271,0,0.0,1.1692176870748299,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,2022-07-27 16:30:00,NASDAQ,2022-Q2,ALGN,11683,19,13,1.112727895232389,3,0.2567833604382436,3,0.2567833604382436,1.626294616108876,13,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
