call_id,date,exchange,q,ticker,capability,segment_id,window_start,window_end,matched_terms,segment_text
34,2020-05-09 20:30:00,NASDAQ,2020-Q1,MRNA,seizing,12,9134,9143,investing,having the capability and investing to sell the products
34,2020-05-09 20:30:00,NASDAQ,2020-Q1,MRNA,seizing,13,10803,10812,investing,project might just stop investing because we are deploying
34,2020-05-09 20:30:00,NASDAQ,2020-Q1,MRNA,transforming,1,7925,7934,transformed,moderna brand has been transformed in the last few
35,2021-08-04 16:30:00,NASDAQ,2021-Q2,MELI,sensing,1,4827,4836,sense,to get a better sense of purchasing power and
35,2021-08-04 16:30:00,NASDAQ,2021-Q2,MELI,sensing,2,4885,4894,sense,codes where it makes sense to aim for same
35,2021-08-04 16:30:00,NASDAQ,2021-Q2,MELI,seizing,1,891,900,invest,basis we continue to invest in product breadth and
35,2021-08-04 16:30:00,NASDAQ,2021-Q2,MELI,seizing,2,2056,2065,investing,users are keen on investing their savings in the
35,2021-08-04 16:30:00,NASDAQ,2021-Q2,MELI,seizing,3,2885,2894,investing,believe that we are investing toward sustainable growth and
35,2021-08-04 16:30:00,NASDAQ,2021-Q2,MELI,seizing,4,2974,2983,investing,will continue committed to investing in both user acquisition
35,2021-08-04 16:30:00,NASDAQ,2021-Q2,MELI,seizing,5,2984,2993,investing,well as improving and investing behind more features and
35,2021-08-04 16:30:00,NASDAQ,2021-Q2,MELI,seizing,6,3755,3764,invested,the way money gets invested across a year sometimes
36,2021-04-26 17:00:00,NASDAQ,2021-Q1,CDNS,sensing,1,793,802,shaping,quarter with multiple market shaping customers successfully hitting out
36,2021-04-26 17:00:00,NASDAQ,2021-Q1,CDNS,sensing,2,933,942,shaping,serdes ip by market shaping customers for their next
36,2021-04-26 17:00:00,NASDAQ,2021-Q1,CDNS,seizing,1,1497,1506,invest,q we continue to invest heavily in building out
36,2021-04-26 17:00:00,NASDAQ,2021-Q1,CDNS,seizing,2,1739,1748,invest,as we continue to invest in our expanding multiphysics
36,2021-04-26 17:00:00,NASDAQ,2021-Q1,CDNS,seizing,3,3304,3313,invest,we are continuing to invest in this space and
36,2021-04-26 17:00:00,NASDAQ,2021-Q1,CDNS,seizing,4,5769,5778,investing,we are very heavily investing in that because every
36,2021-04-26 17:00:00,NASDAQ,2021-Q1,CDNS,seizing,5,6348,6357,invested,d we have already invested and we ll go
36,2021-04-26 17:00:00,NASDAQ,2021-Q1,CDNS,seizing,6,7503,7512,investing,said we re heavily investing in building out a
36,2021-04-26 17:00:00,NASDAQ,2021-Q1,CDNS,transforming,1,671,680,transforming,data analytics are helping transforming that data through intelligence
37,2021-05-12 09:00:00,NYSE,2021-Q1,VIV,seizing,1,1043,1052,invest,are gradually starting to invest again cloud revenues are
37,2021-05-12 09:00:00,NYSE,2021-Q1,VIV,seizing,2,2188,2197,investing,new revenue streams and investing in the shift toward
37,2021-05-12 09:00:00,NYSE,2021-Q1,VIV,seizing,3,2994,3003,invest,allowed us to positively invest in our core businesses
38,2021-01-28 08:30:00,NASDAQ,2021-Q3,NTCT,sensing,1,3661,3670,sense,makes a ton of sense thanks guys jean bua
38,2021-01-28 08:30:00,NASDAQ,2021-Q3,NTCT,sensing,2,4712,4721,sense,the moment it makes sense to pay down the
38,2021-01-28 08:30:00,NASDAQ,2021-Q3,NTCT,sensing,3,6294,6303,sense,mean it just makes sense with the vaccines and
39,2022-08-09 17:00:00,NYSE,2022-Q2,U,seizing,1,2175,2184,invest,we re continuing to invest in functionality and partnerships
39,2022-08-09 17:00:00,NYSE,2022-Q2,U,seizing,2,2197,2206,investing,this space this includes investing in product innovation like
39,2022-08-09 17:00:00,NYSE,2022-Q2,U,seizing,3,3671,3680,seized,during this time we seized an opportunity and announce
39,2022-08-09 17:00:00,NYSE,2022-Q2,U,seizing,4,5048,5057,invest,market we continue to invest to strengthen our products
39,2022-08-09 17:00:00,NYSE,2022-Q2,U,seizing,5,7633,7642,invest,services you need to invest and i think we
39,2022-08-09 17:00:00,NYSE,2022-Q2,U,seizing,6,8323,8332,invest,of the opportunity to invest in a market where
40,2021-02-11 10:00:00,NASDAQ,2020-Q4,RUSHA,sensing,1,3858,3867,sense,if that makes any sense what i m talking
40,2021-02-11 10:00:00,NASDAQ,2020-Q4,RUSHA,sensing,2,8048,8057,sense,little bit of a sense of your best guess
40,2021-02-11 10:00:00,NASDAQ,2020-Q4,RUSHA,sensing,3,8735,8744,shape,balance sheets in good shape okay ma am i
40,2021-02-11 10:00:00,NASDAQ,2020-Q4,RUSHA,sensing,4,9196,9205,shape,utilization is in good shape from the rental perspective
40,2021-02-11 10:00:00,NASDAQ,2020-Q4,RUSHA,sensing,5,9961,9970,shape,things in a better shape they ve ever been
40,2021-02-11 10:00:00,NASDAQ,2020-Q4,RUSHA,sensing,6,9973,9982,shape,it s in great shape so we feel good
40,2021-02-11 10:00:00,NASDAQ,2020-Q4,RUSHA,sensing,7,10151,10160,sense,little bit of a sense of what s behind
40,2021-02-11 10:00:00,NASDAQ,2020-Q4,RUSHA,sensing,8,10608,10617,sense,if that makes any sense so joel tiss bmo
40,2021-02-11 10:00:00,NASDAQ,2020-Q4,RUSHA,seizing,1,7842,7851,invest,we re continuing to invest and spend money in
40,2021-02-11 10:00:00,NASDAQ,2020-Q4,RUSHA,seizing,2,7903,7912,invest,up to continue to invest and continue to grow
42,2021-02-24 08:30:00,NASDAQ,2020-Q4,VCEL,sensing,1,2234,2243,sense,and just get your sense around timing of that
42,2021-02-24 08:30:00,NASDAQ,2020-Q4,VCEL,sensing,2,2840,2849,sense,wanted to get a sense of the same store
42,2021-02-24 08:30:00,NASDAQ,2020-Q4,VCEL,sensing,3,3307,3316,sense,great no that makes sense and then i think
43,2021-01-28 17:00:00,NASDAQ,2020-Q4,MSTR,sensing,1,5527,5536,sense,we think it makes sense to it would be
43,2021-01-28 17:00:00,NASDAQ,2020-Q4,MSTR,seizing,1,598,607,invest,to hold our bitcoin invest additional excess cash flows
43,2021-01-28 17:00:00,NASDAQ,2020-Q4,MSTR,seizing,2,974,983,investing,and we will continue investing to further broaden and
43,2021-01-28 17:00:00,NASDAQ,2020-Q4,MSTR,seizing,3,2306,2315,invested,treasury reserve policy we invested the net proceeds from
43,2021-01-28 17:00:00,NASDAQ,2020-Q4,MSTR,seizing,4,5593,5602,invest,our bitcoin we will invest additional excess cash flows
43,2021-01-28 17:00:00,NASDAQ,2020-Q4,MSTR,seizing,5,6396,6412,invest,company might decide to invest in bitcoin if they decide to invest in a fund it
43,2021-01-28 17:00:00,NASDAQ,2020-Q4,MSTR,seizing,6,6432,6441,invest,if they decide to invest directly into bitcoin on
43,2021-01-28 17:00:00,NASDAQ,2020-Q4,MSTR,seizing,7,6480,6489,invest,if somebody wanted to invest via a fund and
44,2021-05-06 08:00:00,NASDAQ,2021-Q1,MRNA,sensing,1,5973,5982,sense,that has a strong sense of responsibility we want
44,2021-05-06 08:00:00,NASDAQ,2021-Q1,MRNA,sensing,2,7237,7246,sense,of give you a sense on the dynamics stephen
44,2021-05-06 08:00:00,NASDAQ,2021-Q1,MRNA,sensing,3,12382,12391,sense,could give us a sense maybe even qualitatively in
44,2021-05-06 08:00:00,NASDAQ,2021-Q1,MRNA,seizing,1,872,881,invest,strong balance sheet to invest to scale moderna these
44,2021-05-06 08:00:00,NASDAQ,2021-Q1,MRNA,seizing,2,966,975,investing,to years we re investing intensively in digital automation
44,2021-05-06 08:00:00,NASDAQ,2021-Q1,MRNA,seizing,3,978,987,invest,plan for is to invest three times more in
44,2021-05-06 08:00:00,NASDAQ,2021-Q1,MRNA,seizing,4,997,1006,invest,we have decided to invest to increase our supply
44,2021-05-06 08:00:00,NASDAQ,2021-Q1,MRNA,seizing,5,1021,1030,invest,to our board to invest at that scale first
44,2021-05-06 08:00:00,NASDAQ,2021-Q1,MRNA,seizing,6,1700,1709,invest,continue to accelerate and invest to allow moderna to
44,2021-05-06 08:00:00,NASDAQ,2021-Q1,MRNA,seizing,7,5159,5168,investing,look into we are investing to distribute and dose
44,2021-05-06 08:00:00,NASDAQ,2021-Q1,MRNA,seizing,8,5325,5334,invest,why we decided to invest for more supply in
44,2021-05-06 08:00:00,NASDAQ,2021-Q1,MRNA,seizing,9,5375,5384,investing,industry and we re investing more in research to
44,2021-05-06 08:00:00,NASDAQ,2021-Q1,MRNA,seizing,10,5430,5439,invest,continuing to innovate and invest in science like for
44,2021-05-06 08:00:00,NASDAQ,2021-Q1,MRNA,seizing,11,5462,5471,investing,more impact we are investing aggressively we are accelerating
44,2021-05-06 08:00:00,NASDAQ,2021-Q1,MRNA,seizing,12,5481,5490,invested,of million in we invested around million in in
44,2021-05-06 08:00:00,NASDAQ,2021-Q1,MRNA,seizing,13,5498,5507,investing,million in we re investing across the world in
44,2021-05-06 08:00:00,NASDAQ,2021-Q1,MRNA,seizing,14,5525,5534,investing,clinical operations we are investing in digital to ensure
44,2021-05-06 08:00:00,NASDAQ,2021-Q1,MRNA,seizing,15,6627,6636,invest,invent the manufacturing process invest verification processes analytical processes
44,2021-05-06 08:00:00,NASDAQ,2021-Q1,MRNA,seizing,16,12281,12290,invest,we ll continue to invest appropriately to drive the
44,2021-05-06 08:00:00,NASDAQ,2021-Q1,MRNA,seizing,17,13049,13058,invest,we ll continue to invest in our own capacity
44,2021-05-06 08:00:00,NASDAQ,2021-Q1,MRNA,transforming,1,5520,5529,transform,to ensure we can transform clinical operations we are
44,2021-05-06 08:00:00,NASDAQ,2021-Q1,MRNA,transforming,2,6261,6270,transform,next five years to transform medicines potentially like no
45,2021-05-20 08:00:00,NASDAQ,2021-Q1,CSIQ,sensing,1,4897,4906,sense,give us some rough sense of the delta and
45,2021-05-20 08:00:00,NASDAQ,2021-Q1,CSIQ,sensing,2,7639,7648,sense,trying to get a sense of how those price
45,2021-05-20 08:00:00,NASDAQ,2021-Q1,CSIQ,seizing,1,4610,4619,investing,are very keen on investing their money at today
46,2020-04-30 17:00:00,NASDAQ,2020-Q2,AAPL,seizing,1,1919,1928,investing,by doubling down and investing in the next generation
46,2020-04-30 17:00:00,NASDAQ,2020-Q2,AAPL,seizing,2,3917,3926,invest,unchanged we continue to invest confidently in our future
46,2020-04-30 17:00:00,NASDAQ,2020-Q2,AAPL,seizing,3,4092,4101,invest,we have continued to invest in the business and
46,2020-04-30 17:00:00,NASDAQ,2020-Q2,AAPL,seizing,4,4112,4121,investing,what we do best investing in our product and
46,2020-04-30 17:00:00,NASDAQ,2020-Q2,AAPL,seizing,5,4812,4821,invest,we will continue to invest in our pipeline we
46,2020-04-30 17:00:00,NASDAQ,2020-Q2,AAPL,seizing,6,4832,4841,invest,we will continue to invest there obviously we are
46,2020-04-30 17:00:00,NASDAQ,2020-Q2,AAPL,seizing,7,4907,4916,invest,need to continue to invest during difficult circumstances and
46,2020-04-30 17:00:00,NASDAQ,2020-Q2,AAPL,seizing,8,5023,5032,investing,apple pull back from investing and you as a
47,2021-08-04 16:35:00,NASDAQ,2021-Q3,CENT,sensing,1,4328,4337,shape,to be in good shape in terms of these
47,2021-08-04 16:35:00,NASDAQ,2021-Q3,CENT,seizing,1,677,686,investing,consumers love we re investing in consumer insights strengthening
47,2021-08-04 16:35:00,NASDAQ,2021-Q3,CENT,seizing,2,1934,1943,investing,you recall we are investing in capacity expansion and
47,2021-08-04 16:35:00,NASDAQ,2021-Q3,CENT,seizing,3,2762,2771,invested,during the quarter we invested primarily in our dog
47,2021-08-04 16:35:00,NASDAQ,2021-Q3,CENT,seizing,4,5633,5642,invest,factor in continuing to invest in sg a i
47,2021-08-04 16:35:00,NASDAQ,2021-Q3,CENT,seizing,5,5850,5859,invest,is the time to invest and so we re
48,2021-10-27 17:00:00,NASDAQ,2021-Q3,BCOV,seizing,1,956,965,invested,innovation we have heavily invested in r d and
48,2021-10-27 17:00:00,NASDAQ,2021-Q3,BCOV,seizing,2,3460,3469,invest,providing additional resources to invest in our growth initiatives
48,2021-10-27 17:00:00,NASDAQ,2021-Q3,BCOV,seizing,3,6427,6436,invest,whatsoever we want to invest in the things that
48,2021-10-27 17:00:00,NASDAQ,2021-Q3,BCOV,transforming,1,1595,1604,revamped,differentiator for brightcove our revamped onboarding program includes free
49,2022-03-08 16:30:00,NASDAQ,2021-Q4,FLNT,seizing,1,741,750,invest,we continue to appropriately invest in our growth agenda
49,2022-03-08 16:30:00,NASDAQ,2021-Q4,FLNT,seizing,2,942,951,investing,transition we are consciously investing margin to establish our
49,2022-03-08 16:30:00,NASDAQ,2021-Q4,FLNT,seizing,3,2915,2924,invest,q we continue to invest in margins while driving
49,2022-03-08 16:30:00,NASDAQ,2021-Q4,FLNT,seizing,4,3019,3028,invest,as we continue to invest in technology and analytics
49,2022-03-08 16:30:00,NASDAQ,2021-Q4,FLNT,seizing,5,4211,4220,investing,we might not be investing enough into that business
49,2022-03-08 16:30:00,NASDAQ,2021-Q4,FLNT,seizing,6,4729,4738,investing,line perspective we are investing from a perspective of
50,2021-02-11 08:30:00,NASDAQ,2020-Q4,ACLS,sensing,1,2989,2998,sense,we can get a sense of how far out
50,2021-02-11 08:30:00,NASDAQ,2020-Q4,ACLS,sensing,2,4679,4688,shape,re are in good shape tom tom diffely d
50,2021-02-11 08:30:00,NASDAQ,2020-Q4,ACLS,sensing,3,5564,5573,sense,you give us any sense is that going to
50,2021-02-11 08:30:00,NASDAQ,2020-Q4,ACLS,seizing,1,1102,1111,invest,we will continue to invest in products evaluation tools
51,2021-05-10 11:00:00,NYSE,2021-Q1,GEO,sensing,1,4919,4928,sense,speaking of occupancy any sense i mean we see
51,2021-05-10 11:00:00,NYSE,2021-Q1,GEO,seizing,1,836,845,investing,increasing testing capabilities including investing approximately million to acquire
52,2021-05-05 09:00:00,NYSE,2021-Q1,DFIN,sensing,1,3371,3380,sense,we can get a sense of where we are
53,2021-05-26 08:00:00,NYSE,2021-Q1,GOTU,seizing,1,3121,3130,invest,from social platforms and invest more on innovation channels
54,2021-02-11 09:30:00,NYSE,2020-Q4,MT,sensing,1,1423,1432,sense,to give you a sense of numbers just these
54,2021-02-11 09:30:00,NYSE,2020-Q4,MT,sensing,2,1467,1476,sense,this gives you a sense of the three key
54,2021-02-11 09:30:00,NYSE,2020-Q4,MT,sensing,3,3952,3961,sense,the buyback in that sense we remain flexible the
54,2021-02-11 09:30:00,NYSE,2020-Q4,MT,sensing,4,4712,4721,sense,little bit in the sense that in june of
54,2021-02-11 09:30:00,NYSE,2020-Q4,MT,sensing,5,7144,7153,sense,to give us any sense of the range of
54,2021-02-11 09:30:00,NYSE,2020-Q4,MT,sensing,6,7454,7463,sense,at that in the sense of q and q
54,2021-02-11 09:30:00,NYSE,2020-Q4,MT,sensing,7,8213,8222,shape,and how that would shape up clearly consolidation is
54,2021-02-11 09:30:00,NYSE,2020-Q4,MT,seizing,1,1348,1357,invested,capital has already been invested in brazil the market
55,2020-10-29 08:30:00,NYSE,2020-Q3,SHOP,sensing,1,3606,3615,shape,re thinking about the shape of the holiday season
55,2020-10-29 08:30:00,NYSE,2020-Q3,SHOP,sensing,2,6239,6248,shape,better idea for the shape of what s happened
55,2020-10-29 08:30:00,NYSE,2020-Q3,SHOP,sensing,3,7334,7343,sense,health so just make sense harley finkelstein president yes
55,2020-10-29 08:30:00,NYSE,2020-Q3,SHOP,seizing,1,6614,6623,invest,medium business would not invest in this kind of
55,2020-10-29 08:30:00,NYSE,2020-Q3,SHOP,seizing,2,6860,6869,investing,we re spending time investing in the marketing channels
55,2020-10-29 08:30:00,NYSE,2020-Q3,SHOP,seizing,3,6957,6966,invest,they can go and invest further in those channels
55,2020-10-29 08:30:00,NYSE,2020-Q3,SHOP,seizing,4,7898,7907,investing,medium term philosophy on investing in that sales and
56,2020-08-20 09:30:00,NYSE,2020-Q4,EL,sensing,1,5495,5504,sense,to give you a sense a few data points
56,2020-08-20 09:30:00,NYSE,2020-Q4,EL,sensing,2,6752,6761,sense,return and in that sense we really look at
56,2020-08-20 09:30:00,NYSE,2020-Q4,EL,sensing,3,7128,7137,sense,you give us some sense of what that footprint
56,2020-08-20 09:30:00,NYSE,2020-Q4,EL,seizing,1,459,468,investing,black professionals we are investing for change through a
56,2020-08-20 09:30:00,NYSE,2020-Q4,EL,seizing,2,2240,2249,investing,fiscal year we are investing in several strategic priorities
56,2020-08-20 09:30:00,NYSE,2020-Q4,EL,seizing,3,2351,2360,invest,resources enabling us to invest in the greatest opportunities
56,2020-08-20 09:30:00,NYSE,2020-Q4,EL,seizing,4,4384,4393,invest,us the flexibility to invest more in digital marketing
56,2020-08-20 09:30:00,NYSE,2020-Q4,EL,seizing,5,4440,4449,invest,as we continue to invest in additional manufacturing and
56,2020-08-20 09:30:00,NYSE,2020-Q4,EL,seizing,6,4648,4657,invest,protecting our agility to invest appropriately for both the
56,2020-08-20 09:30:00,NYSE,2020-Q4,EL,seizing,7,5067,5076,investing,we are doing is investing and creating better omnichannel
56,2020-08-20 09:30:00,NYSE,2020-Q4,EL,seizing,8,7588,7597,invested,reinvested it will be invested in making the remaining
56,2020-08-20 09:30:00,NYSE,2020-Q4,EL,seizing,9,7792,7801,invest,from being able to invest behind recruiting new consumers
56,2020-08-20 09:30:00,NYSE,2020-Q4,EL,seizing,10,9625,9634,investing,we are doing is investing in advertising so even
56,2020-08-20 09:30:00,NYSE,2020-Q4,EL,seizing,11,11040,11049,invest,preserve the resources to invest in growth so the
56,2020-08-20 09:30:00,NYSE,2020-Q4,EL,seizing,12,11114,11123,invest,profitable growth and to invest in them over proportionally
57,2021-02-23 12:30:00,NASDAQ,2020-Q4,LGIH,sensing,1,3558,3567,sense,jmp securities analyst makes sense there thanks for the
57,2021-02-23 12:30:00,NASDAQ,2020-Q4,LGIH,sensing,2,5092,5101,sense,just to get a sense of that magnitude that
57,2021-02-23 12:30:00,NASDAQ,2020-Q4,LGIH,sensing,3,6459,6468,sense,to give us a sense of sometimes you re
57,2021-02-23 12:30:00,NASDAQ,2020-Q4,LGIH,sensing,4,6896,6905,sense,get any kind of sense of historically i think
57,2021-02-23 12:30:00,NASDAQ,2020-Q4,LGIH,seizing,1,4504,4513,invest,first priority is to invest in projects and continue
57,2021-02-23 12:30:00,NASDAQ,2020-Q4,LGIH,seizing,2,4523,4532,investing,land deals we re investing more in raw land
57,2021-02-23 12:30:00,NASDAQ,2020-Q4,LGIH,seizing,3,4559,4568,invest,be to continue to invest in inventory and have
57,2021-02-23 12:30:00,NASDAQ,2020-Q4,LGIH,seizing,4,6799,6812,invest,remarks around trying to invest in continue to invest in development opportunities that
57,2021-02-23 12:30:00,NASDAQ,2020-Q4,LGIH,transforming,1,917,926,redesigned,quarter we launched a redesigned website utilizing modern design
58,2021-02-18 17:00:00,NYSE,2020-Q4,EBS,sensing,1,2235,2244,shape,sheet is in excellent shape with the liquidity and
